global_idx,Breast,Lung,Bowel,Prostate,Cervix,Skin,Myeloid,Lymphoid,Brain,Liver,Ovary,Stomach
1824,1,1,0,1,0,1,0,1,0,1,0,0
1398,0,1,1,0,0,1,1,0,0,0,0,0
175,1,0,1,1,0,0,0,1,1,0,1,0
548,1,1,1,0,1,1,1,0,0,1,1,0
1676,1,1,1,0,0,1,0,0,0,0,0,0
303,1,1,0,0,0,0,0,0,0,0,0,0
1880,1,1,0,0,0,1,0,0,0,1,0,0
311,1,1,1,1,1,1,0,1,1,1,0,1
980,1,1,1,1,0,1,0,0,1,1,1,0
1622,0,1,0,0,0,0,0,0,0,0,0,1
1237,0,0,0,0,1,0,0,0,0,0,0,1
1688,0,0,0,0,0,0,0,0,1,0,0,1
1385,0,0,1,0,0,0,1,0,0,0,0,0
1410,0,1,0,0,0,0,0,0,0,1,0,0
926,1,1,1,1,1,1,1,1,1,1,1,1
1279,0,0,1,0,1,0,0,0,0,0,0,0
1024,1,0,1,0,0,1,1,0,1,1,0,0
700,1,1,1,0,1,1,1,0,0,1,0,1
383,1,1,0,1,0,1,0,0,1,1,1,1
1587,0,1,0,0,0,0,1,0,0,0,0,0
1452,0,1,0,0,0,0,0,0,1,0,0,0
542,1,1,0,0,0,1,0,0,1,1,0,1
567,0,0,1,0,0,0,0,0,1,0,0,0
1875,1,0,0,1,0,1,0,1,0,0,0,0
1468,0,0,0,1,0,0,0,0,0,0,1,0
1482,0,1,0,0,1,0,0,0,0,0,0,0
604,0,1,0,0,1,0,0,0,0,0,0,0
1873,0,0,0,0,0,1,0,1,0,0,0,0
1417,0,0,0,0,1,1,0,0,0,0,0,0
728,0,1,0,0,1,0,0,0,0,0,0,0
692,0,1,0,1,0,0,0,0,0,0,0,0
1637,1,0,0,0,0,0,0,0,0,0,0,1
386,0,0,0,0,1,0,0,0,0,1,0,0
597,0,0,0,0,0,1,1,1,0,1,0,0
719,0,1,0,0,0,0,1,0,0,0,0,0
982,1,1,1,0,1,0,1,0,0,1,0,0
716,1,1,1,1,1,1,0,1,1,0,1,1
652,1,1,0,0,1,1,1,0,1,1,0,1
1194,1,1,0,1,1,0,1,1,0,0,0,0
1644,0,1,1,1,0,1,1,0,1,0,0,0
617,0,1,0,0,0,0,0,0,0,1,0,0
661,1,0,0,1,1,1,1,0,1,1,0,1
720,0,0,0,0,0,0,1,1,0,0,0,0
1899,1,0,1,0,1,1,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,1,0,1
1929,1,0,1,0,0,0,0,0,0,0,0,0
733,1,0,0,0,1,0,0,0,0,0,0,0
1267,1,0,0,0,1,1,1,0,1,1,1,1
336,1,1,1,1,1,1,1,1,0,1,1,0
1731,1,0,0,0,0,0,0,1,0,0,0,0
235,0,0,1,0,0,0,0,1,0,0,0,0
608,1,0,0,0,0,0,0,0,0,1,0,0
1336,1,0,1,0,1,0,0,0,0,0,1,0
1099,1,0,0,0,1,0,0,0,0,0,0,0
791,1,1,0,0,0,0,1,0,1,0,0,0
134,0,0,0,1,0,0,0,0,0,0,1,0
514,1,0,0,0,0,0,0,0,1,0,0,0
1166,1,0,0,1,0,0,1,1,0,0,1,1
1860,0,1,0,1,0,0,0,0,0,0,0,0
1008,0,0,1,0,1,0,0,0,0,0,0,0
1206,1,1,1,0,1,1,1,1,1,1,0,1
286,1,1,1,1,1,1,1,1,0,1,0,1
819,1,1,0,1,1,0,1,0,1,0,0,0
1525,1,0,0,1,0,0,0,0,0,1,0,1
1286,0,0,1,1,0,0,0,0,0,0,0,0
115,1,1,1,1,0,1,1,1,0,0,0,1
1647,0,0,0,0,0,1,0,0,0,1,0,0
1273,1,1,1,1,1,1,1,0,1,1,1,0
568,0,1,1,0,0,0,0,0,0,0,0,0
758,0,1,0,0,0,0,0,0,0,1,0,0
314,1,1,1,1,1,0,1,1,1,0,1,1
1828,0,0,1,0,0,0,0,0,0,0,0,1
1609,0,0,0,1,0,0,0,0,0,0,1,0
1756,1,0,1,0,0,1,1,1,0,0,1,0
266,1,1,0,0,1,1,0,0,1,0,0,1
1737,0,0,0,0,1,0,0,0,0,0,0,1
49,0,1,0,0,1,0,0,0,0,0,0,0
1887,1,0,0,1,0,1,0,0,0,1,0,0
953,0,1,0,1,0,0,0,0,0,0,0,0
1661,0,1,1,1,0,0,1,1,0,0,0,1
393,0,0,0,0,0,0,1,1,0,0,0,0
1908,1,0,0,0,1,1,0,0,1,0,0,0
1928,0,0,1,0,0,0,1,1,0,0,0,1
8,1,1,0,0,0,0,1,0,0,0,0,1
1950,0,0,0,1,0,0,0,0,1,0,0,0
1037,0,0,1,1,0,0,0,0,0,0,0,0
202,1,0,1,1,0,0,1,0,1,1,0,0
1582,0,1,0,1,0,0,0,0,0,0,0,0
5,1,0,1,0,0,1,1,1,0,1,0,0
1641,0,0,0,0,0,0,0,0,0,0,1,1
914,1,0,0,1,0,0,0,0,0,0,0,0
1527,1,0,0,0,0,0,1,1,0,0,0,1
29,1,1,1,1,1,0,1,0,0,1,0,1
1785,0,0,1,0,0,0,0,0,0,0,0,1
602,0,1,0,0,1,0,0,0,0,0,0,0
39,1,0,1,0,0,0,0,0,0,0,0,0
75,1,0,1,1,0,1,0,1,1,0,0,0
1654,1,0,0,1,1,1,1,1,0,0,0,0
1195,0,0,0,1,0,1,0,0,0,0,0,0
1577,0,0,0,0,0,0,0,0,0,0,1,1
1611,1,0,0,1,0,0,1,1,0,0,0,0
1175,0,0,1,0,1,1,0,0,0,0,1,0
891,1,0,1,1,1,1,1,1,1,1,1,0
565,1,1,0,0,0,0,0,0,0,0,0,0
432,1,1,1,1,1,1,1,0,0,1,1,1
1721,1,0,1,0,0,0,1,0,0,0,1,0
1199,1,1,0,0,1,1,1,1,0,0,0,0
468,1,0,0,0,1,0,0,0,0,0,0,0
1850,1,1,0,1,1,0,0,0,0,0,0,0
977,0,0,0,0,1,0,0,0,0,1,0,0
1532,1,0,1,1,0,0,0,0,0,0,1,0
1157,1,1,1,0,1,1,1,1,0,1,1,1
760,0,1,0,0,0,0,0,0,0,0,1,0
1425,0,0,1,1,0,1,1,0,0,0,0,0
611,1,1,0,0,1,1,1,1,1,1,1,1
744,1,1,1,1,1,0,1,1,0,1,1,1
901,0,0,0,0,0,0,0,0,0,0,1,1
643,0,0,1,1,1,0,1,1,0,0,1,0
944,1,0,0,0,0,0,1,1,1,0,0,0
1562,0,0,0,1,0,0,0,0,0,1,0,0
229,0,0,0,0,0,0,1,1,1,1,0,0
1507,0,0,1,0,0,0,0,0,1,0,0,0
1902,1,0,1,0,0,1,0,0,0,1,0,0
1618,1,0,0,0,0,0,0,0,1,0,0,0
379,1,1,0,1,0,1,1,1,1,1,0,0
935,0,0,0,0,0,0,1,0,0,1,0,0
959,0,1,0,1,0,0,0,0,0,0,0,0
946,0,0,1,0,1,0,0,1,0,1,0,0
1746,0,0,0,0,0,0,1,1,0,1,1,0
1186,1,1,1,1,0,0,1,1,0,0,1,1
765,1,1,1,1,1,1,1,1,1,1,1,1
1816,0,0,1,0,0,0,1,0,1,1,0,0
1523,1,1,1,1,1,1,0,1,1,1,1,0
1914,1,0,1,1,1,0,1,0,0,0,0,1
762,1,1,0,1,1,0,1,0,1,1,0,1
119,1,1,1,0,0,1,1,1,1,0,0,1
289,1,1,1,1,1,0,1,1,0,1,1,1
1136,1,0,1,0,0,0,0,0,0,0,0,0
1143,1,0,0,0,0,0,0,0,1,0,0,0
1924,1,1,1,1,1,1,0,1,0,1,1,1
1690,1,0,0,1,0,0,0,0,0,0,0,0
1320,0,1,0,0,0,0,0,0,0,1,0,0
533,1,1,1,0,1,0,0,0,1,0,1,0
192,1,1,1,1,0,0,0,0,0,1,1,0
1478,0,0,0,0,1,0,0,0,0,1,0,0
159,0,1,0,1,0,1,0,1,0,0,0,0
37,1,1,1,1,1,1,1,1,0,0,1,1
648,0,1,1,1,1,1,0,1,0,0,0,0
1078,0,1,1,0,0,0,0,0,0,0,0,0
889,1,1,1,1,0,0,1,0,1,1,0,1
1140,0,0,0,0,0,0,1,0,0,0,0,1
842,0,0,0,0,0,0,0,0,1,1,0,0
900,0,0,0,0,0,1,0,0,0,0,0,1
1165,1,1,0,0,1,0,1,1,0,0,1,0
1265,1,1,1,1,1,0,1,0,1,1,1,1
1312,1,0,0,0,0,0,0,1,0,0,0,0
1796,0,0,1,0,0,0,1,1,1,0,0,0
702,0,1,0,0,1,0,1,1,0,0,1,1
1905,1,0,0,0,1,1,0,0,0,1,0,0
1213,0,0,1,0,0,0,1,1,0,0,0,1
328,1,1,1,1,1,1,0,1,1,1,1,0
768,1,1,1,1,1,1,1,1,1,1,1,1
273,1,1,1,1,1,0,1,1,1,0,1,1
1321,0,1,1,1,0,1,1,0,0,0,1,0
70,0,1,1,1,0,1,0,0,0,0,0,0
492,0,1,0,0,0,0,0,0,0,1,0,0
543,1,0,0,1,1,0,0,0,0,1,0,0
109,1,1,0,1,0,1,0,0,0,0,0,0
1627,1,0,0,1,0,0,0,0,0,0,0,0
1339,1,0,0,1,0,0,0,0,0,0,0,0
456,1,0,1,0,1,1,0,0,1,0,1,0
1655,1,0,0,1,1,0,1,1,0,0,0,1
429,1,0,0,0,0,1,0,0,0,0,0,0
313,1,1,1,1,1,1,0,1,1,1,1,0
672,1,0,1,0,0,0,0,0,0,0,0,0
163,1,0,0,0,0,1,0,1,0,0,1,0
622,1,1,1,0,0,0,1,1,0,0,0,1
1689,0,0,0,0,1,0,0,0,0,0,1,0
1155,0,1,1,0,1,1,0,0,0,0,0,0
294,1,1,1,1,1,1,1,0,1,1,0,1
1263,0,0,0,0,0,0,1,0,0,0,0,1
1949,0,1,0,1,0,0,0,0,0,0,0,0
912,1,0,0,0,0,0,0,0,0,0,0,1
1743,0,0,0,0,1,0,1,1,0,0,1,0
1945,1,0,0,0,0,0,1,0,0,0,0,0
783,1,1,1,1,1,1,1,1,1,1,1,1
838,1,0,0,0,0,1,1,1,0,1,0,1
193,1,1,1,1,0,1,0,0,0,0,1,0
969,0,0,0,0,0,0,1,0,0,1,0,0
1094,1,0,0,1,1,1,1,1,0,1,1,0
550,1,0,1,0,1,1,0,1,1,1,1,0
689,1,1,1,1,1,1,1,1,1,1,1,1
67,0,1,0,0,0,0,0,0,1,0,0,0
108,1,0,1,1,0,1,0,0,0,0,0,0
766,1,1,1,1,1,1,1,1,1,1,1,1
951,0,1,0,0,0,0,1,0,0,0,0,0
1672,0,0,0,0,0,0,0,1,1,0,0,0
1204,1,1,1,1,1,1,1,0,1,1,0,1
596,1,0,1,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,1,1,0,0,0,0
93,0,0,1,0,0,1,0,0,0,0,0,0
770,1,1,1,0,1,0,1,0,1,0,0,0
1774,1,1,1,0,1,0,1,1,1,1,0,0
1370,1,0,0,0,0,0,0,0,1,0,0,0
505,1,1,0,1,0,0,1,1,1,1,1,0
275,1,1,1,1,1,1,1,1,0,1,1,0
253,0,0,0,0,0,0,0,0,1,0,1,0
1429,0,0,1,1,0,0,0,0,0,0,0,0
31,1,1,1,1,1,1,1,1,1,0,0,1
516,1,0,0,1,1,0,0,0,0,0,0,1
1693,0,0,0,0,0,0,0,0,0,0,1,1
81,1,1,0,1,0,1,0,0,1,0,1,0
599,0,0,1,0,0,0,1,0,0,0,0,0
730,0,0,0,0,1,0,1,0,0,0,0,0
1289,1,0,0,1,0,0,0,0,0,0,0,0
152,1,0,0,0,1,0,0,0,0,0,0,0
1701,0,0,1,0,0,0,0,0,0,0,1,0
167,1,0,0,1,0,0,0,0,0,0,0,0
1541,1,0,0,0,0,0,0,0,1,0,0,0
310,1,1,1,1,1,0,1,1,1,0,1,1
401,0,1,0,0,0,1,0,0,0,0,0,0
373,1,1,1,1,1,1,1,1,1,1,0,0
1276,1,0,1,0,0,0,0,0,0,0,0,0
1138,0,1,0,1,1,0,0,0,0,0,1,0
1122,1,0,1,0,0,0,0,0,1,0,0,1
1663,0,0,1,1,0,1,1,1,0,0,0,1
1382,0,0,1,0,0,0,0,0,0,1,0,0
1763,1,1,0,1,0,0,1,1,1,0,0,0
1174,1,1,1,1,1,1,1,0,0,1,1,1
999,1,1,0,0,1,1,0,0,1,1,0,0
961,0,1,0,0,0,0,0,0,0,1,0,0
663,0,1,0,0,0,0,0,0,0,1,0,0
1575,1,0,0,0,0,0,0,0,0,0,0,1
218,1,0,0,0,0,0,0,0,0,0,0,1
1061,0,1,0,0,0,0,1,0,0,1,1,0
824,1,1,0,1,1,0,1,1,0,0,0,0
1778,1,0,1,0,1,0,1,1,1,1,1,0
264,1,0,0,0,0,0,1,0,0,0,0,0
1511,1,1,0,1,0,1,1,1,1,1,0,0
1219,1,0,0,0,0,1,0,0,1,1,0,0
1683,1,1,0,1,1,1,1,1,1,0,0,0
1656,0,0,0,1,1,0,1,1,0,1,0,1
1296,1,0,0,0,0,1,0,0,0,0,0,0
88,1,1,1,1,1,1,0,0,1,1,0,0
1717,1,0,0,0,0,1,0,0,0,0,0,0
1414,0,1,0,0,1,0,0,1,0,1,0,0
798,1,0,0,1,0,0,0,0,0,0,0,0
922,1,0,1,0,0,0,0,0,0,0,0,0
668,1,0,0,0,0,1,0,0,0,0,0,0
559,0,0,1,0,0,0,0,0,1,1,0,1
1505,0,0,0,0,0,0,1,0,1,0,0,0
885,0,1,0,0,0,1,0,0,0,1,1,0
333,1,1,1,1,1,1,1,1,0,1,1,0
1593,1,1,0,0,0,0,1,0,0,0,1,0
588,1,0,0,0,0,0,0,1,0,0,0,0
258,1,1,0,0,1,1,1,1,0,1,1,0
246,0,0,0,0,0,1,0,0,1,0,0,0
1357,1,0,1,1,0,1,0,0,1,0,1,0
1358,1,1,0,1,0,1,0,0,1,0,0,1
1742,0,0,0,1,0,0,0,0,0,0,1,0
1493,1,1,0,0,1,1,0,0,0,0,0,0
1755,1,1,1,1,0,0,1,1,0,0,0,0
1463,1,0,0,1,0,0,0,0,0,1,0,1
42,0,0,1,0,0,0,1,0,0,1,0,1
1475,1,1,1,1,1,1,1,1,1,1,1,1
957,0,1,0,0,0,0,0,0,0,0,0,1
330,1,1,1,1,1,0,1,1,1,1,1,0
1799,1,0,0,0,0,0,1,1,0,0,0,1
887,0,0,1,1,1,0,0,1,0,0,1,1
1554,1,1,1,1,0,1,1,1,0,0,1,0
877,0,1,1,0,1,0,1,1,0,1,1,1
1290,1,1,0,0,0,0,0,0,0,0,0,0
1079,1,1,0,0,0,0,1,0,1,0,0,0
334,1,1,1,1,1,1,0,1,0,1,1,1
1524,1,1,0,0,1,1,0,1,1,1,0,1
1103,1,1,1,1,0,1,1,1,1,1,0,1
364,1,1,1,1,1,1,1,1,1,0,1,0
899,1,0,0,0,0,0,1,0,0,0,0,0
187,0,1,0,0,0,0,0,0,1,0,0,0
397,1,1,1,1,1,0,1,0,1,1,1,1
1011,1,0,0,0,1,0,0,0,0,0,0,0
1718,1,0,0,0,0,0,0,0,0,0,1,0
852,0,0,0,0,1,0,1,0,0,0,0,0
1226,0,1,0,0,1,0,0,0,0,0,0,0
230,0,0,1,0,0,0,1,1,0,1,0,0
593,0,0,1,0,1,0,0,0,0,1,1,0
1687,1,1,1,0,1,1,1,0,0,1,0,1
1713,1,0,0,0,0,0,1,0,0,0,0,0
868,1,1,1,1,1,1,1,1,1,1,1,1
1035,0,1,0,1,0,0,0,0,0,0,0,0
583,0,0,1,0,0,0,0,0,0,0,0,1
881,1,0,0,0,0,0,0,0,0,1,0,0
1586,1,1,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,1,0,0,0,1,0,0,0
1681,1,0,0,0,1,0,0,0,0,0,0,0
332,1,1,1,1,1,0,1,1,1,1,0,1
126,0,0,1,0,0,1,1,1,0,0,0,0
21,1,1,0,0,0,0,1,0,0,0,1,0
764,1,1,1,1,1,1,1,1,1,1,1,1
749,1,1,1,0,1,1,1,1,0,1,0,0
1859,0,1,0,1,0,0,0,0,0,0,0,0
1942,1,0,0,0,0,1,0,0,0,1,1,0
1408,0,0,0,0,0,1,0,0,0,1,0,0
1447,1,0,0,0,0,0,0,0,0,0,0,1
1225,1,0,0,0,0,0,0,0,1,0,0,0
1732,0,0,0,0,0,1,0,0,1,0,0,0
1294,1,0,0,0,0,0,0,0,1,0,0,0
1952,1,0,0,1,0,1,1,1,0,0,0,1
1401,0,0,1,1,0,1,1,1,1,0,1,1
1696,0,0,0,0,0,0,0,0,0,1,1,0
973,0,0,1,0,0,1,0,0,0,0,1,1
1736,0,1,0,0,1,0,0,0,0,0,0,0
318,1,1,1,1,1,1,1,1,1,0,1,0
1552,0,0,1,0,0,0,0,0,0,0,1,0
1052,1,1,0,1,1,1,1,1,1,1,0,1
983,0,1,0,0,0,0,0,1,0,1,0,1
348,1,1,1,1,1,0,1,1,1,1,0,1
1212,1,1,1,1,1,1,1,1,1,1,1,1
823,1,0,0,1,0,0,1,1,1,0,1,0
374,1,1,1,1,1,1,0,1,0,1,1,1
485,0,0,0,0,1,1,0,0,0,0,0,0
1616,0,0,0,1,0,0,0,0,0,0,1,0
1906,1,1,0,0,0,1,0,0,0,1,0,0
388,0,1,0,0,0,0,0,0,0,0,0,1
884,0,0,0,0,0,1,0,0,0,1,0,0
524,1,1,1,1,1,1,1,1,1,1,1,1
479,1,1,0,1,1,0,1,0,1,1,1,0
144,0,0,1,0,1,0,0,1,0,0,0,1
1638,1,0,0,0,0,0,0,0,0,0,0,1
1236,0,0,0,0,0,0,0,1,0,0,0,1
1936,1,0,1,0,0,0,0,1,0,0,0,1
609,0,0,0,0,1,0,0,0,0,1,0,0
470,1,1,0,1,1,1,1,0,1,1,0,0
1254,0,1,0,0,0,0,0,0,0,1,0,0
1937,0,0,1,1,0,0,1,0,0,0,0,1
46,1,1,1,0,0,1,1,1,0,1,0,1
369,1,1,1,1,0,0,0,1,1,1,0,1
457,1,0,0,0,1,1,0,0,0,0,0,1
1882,1,0,0,0,0,1,0,0,0,1,1,0
507,1,1,0,1,1,1,1,1,0,1,1,1
26,1,0,0,1,0,0,0,0,0,0,1,1
1270,1,1,1,1,1,1,1,1,1,1,1,1
63,0,1,0,0,0,0,0,0,0,1,0,0
1795,0,0,0,0,0,0,1,1,0,1,1,0
1021,0,1,1,0,0,0,0,0,0,0,0,0
802,1,0,1,1,0,0,1,1,0,0,1,0
1910,0,0,0,1,1,0,1,0,1,0,0,0
1081,1,1,0,1,0,0,0,1,0,0,0,0
1384,0,0,1,0,0,0,1,0,0,0,0,0
128,0,0,0,0,1,1,0,0,0,0,0,0
223,0,0,0,1,0,0,0,0,1,0,0,0
795,1,1,1,1,1,0,1,0,1,1,0,0
1318,0,0,0,0,0,0,1,0,0,1,0,0
529,1,1,1,1,1,1,1,1,1,1,1,1
1629,1,0,0,0,1,0,0,0,0,0,0,0
1444,1,0,1,0,0,0,0,0,0,1,1,0
478,1,1,1,1,0,1,1,0,0,1,1,0
376,1,1,1,1,1,1,1,0,1,1,1,0
1252,0,0,1,1,1,0,0,1,0,0,0,0
302,1,1,1,1,1,1,1,1,0,1,0,1
1752,1,0,1,0,0,0,1,1,1,1,0,0
385,1,1,0,1,1,1,0,1,1,0,1,0
1034,0,1,0,0,0,0,0,0,0,0,1,0
1931,1,0,0,0,0,0,0,0,0,0,0,1
536,0,1,0,1,1,1,0,1,1,0,1,1
873,0,0,0,0,0,0,0,0,1,0,0,1
1149,0,1,1,0,0,0,0,0,0,1,1,0
498,0,1,1,0,0,0,1,1,0,1,1,0
1571,1,0,1,1,0,1,1,1,1,0,1,0
243,0,1,1,1,0,1,1,0,1,1,1,0
233,1,0,0,0,0,0,0,0,0,1,0,0
1288,0,0,1,0,0,0,0,0,0,1,0,0
1474,0,0,1,0,1,0,1,0,0,1,0,0
940,0,0,0,0,0,0,1,0,0,0,0,1
1674,0,1,1,1,1,0,1,0,0,0,1,0
125,0,1,0,1,0,0,0,0,0,0,0,0
1441,0,0,0,0,0,1,0,0,1,0,0,0
869,1,1,1,1,1,1,1,1,1,1,1,1
1388,1,0,1,0,0,0,0,0,0,0,0,0
155,0,0,0,0,1,1,0,0,0,0,0,0
157,1,1,1,0,1,0,0,0,0,0,0,0
1811,1,0,0,0,0,0,0,1,1,0,0,1
53,0,1,0,1,0,0,0,0,0,1,1,0
84,0,1,0,0,0,0,1,1,0,0,0,1
1404,0,0,1,0,0,0,0,0,0,0,0,1
788,1,1,1,0,1,0,1,0,1,1,1,0
1060,1,1,1,1,1,1,1,1,0,1,0,1
1625,0,0,1,0,0,0,0,0,0,0,1,0
1227,0,1,0,0,0,1,0,0,0,0,0,0
726,1,1,0,0,1,0,1,0,0,0,0,0
353,1,1,1,1,1,1,1,1,0,1,1,0
89,0,1,0,0,0,0,0,0,0,0,1,0
1631,1,0,0,1,0,0,0,0,0,0,0,0
1761,1,0,0,1,0,0,1,1,0,0,1,1
1243,0,0,0,0,0,0,1,0,0,0,0,1
1669,1,1,1,1,1,0,1,0,1,0,1,0
1705,0,1,1,0,0,0,0,0,0,0,0,0
153,0,0,0,0,1,0,0,0,0,0,1,0
113,0,0,0,0,0,1,0,0,0,0,1,0
1840,1,0,0,1,0,1,0,0,0,1,0,0
1172,1,1,1,1,1,1,1,0,1,1,0,1
1691,1,0,0,0,0,0,0,1,0,0,0,0
1389,0,1,0,0,0,0,0,0,0,1,0,0
304,1,1,0,0,0,0,0,0,0,0,0,0
146,0,0,1,0,1,1,1,0,0,0,0,0
1129,1,0,1,1,1,1,1,1,1,0,0,0
521,1,1,0,1,0,0,0,1,0,0,0,0
1476,1,0,0,0,0,0,1,1,1,0,0,0
634,1,0,0,0,0,0,0,0,0,1,0,0
1406,1,0,0,0,0,1,0,0,0,0,0,0
1311,1,0,1,0,0,0,0,0,0,0,1,1
1502,0,0,0,0,1,0,1,0,0,0,0,0
1712,0,0,0,0,1,0,1,1,1,0,0,0
724,0,1,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0,0,0,1,0,1,0,0,0
996,0,1,0,0,0,0,0,0,1,0,0,0
988,0,1,1,0,0,1,0,0,1,1,1,0
1699,0,0,1,0,0,0,0,0,0,0,1,0
919,1,0,1,0,1,1,0,0,1,0,1,0
1191,1,0,0,0,0,1,1,1,1,0,0,1
1409,1,0,0,0,0,0,1,0,0,0,0,0
723,0,0,1,0,1,1,1,0,0,0,1,1
1183,1,1,0,1,1,1,1,1,0,1,1,1
814,1,1,1,0,0,1,1,1,0,0,0,0
650,0,1,1,1,1,0,1,1,0,1,1,0
1944,0,1,1,1,0,0,0,0,1,0,0,0
138,1,0,0,0,1,0,0,0,0,0,0,0
279,1,1,1,1,1,1,1,0,1,1,1,0
1145,1,1,1,1,1,0,1,1,0,1,1,1
51,1,1,0,1,1,0,1,1,0,0,1,1
515,1,1,1,1,1,0,0,0,0,1,0,0
447,1,0,1,0,1,1,0,0,0,0,0,0
431,1,0,1,0,1,1,1,0,0,1,1,1
434,0,1,1,0,0,0,0,0,0,0,0,0
1709,0,0,1,0,0,0,0,1,0,0,0,0
590,1,1,1,1,1,0,0,1,0,1,1,0
1771,1,1,1,1,1,0,1,1,0,0,0,1
656,1,0,1,1,1,0,1,1,0,1,0,1
189,0,0,0,0,1,0,0,0,0,0,0,1
341,1,1,1,1,1,1,1,1,1,0,1,0
1365,1,0,0,0,0,0,0,0,0,1,0,0
307,1,1,1,1,1,1,0,1,1,1,1,0
1162,0,1,0,0,0,1,1,1,1,0,0,1
211,0,0,0,0,1,1,0,0,0,0,0,0
757,1,1,1,1,0,1,1,0,1,1,0,0
1448,1,0,0,1,0,0,0,0,0,0,0,0
1412,0,0,1,0,0,0,0,0,1,0,0,0
1861,0,1,0,0,0,1,0,0,0,0,0,0
293,1,1,1,1,1,1,1,1,1,0,0,1
1817,1,1,1,0,1,1,1,1,0,1,0,0
32,1,0,1,0,1,1,1,1,0,1,1,0
840,1,1,0,0,1,0,0,1,0,0,0,0
1830,1,0,0,0,1,1,0,0,0,0,1,0
