global_idx,Breast,Lung,Bowel,Prostate,Cervix,Skin,Myeloid,Lymphoid,Brain,Liver,Ovary,Stomach
1441,0,0,0,0,0,1,0,0,0,0,0,1
869,1,1,1,1,1,1,1,1,1,1,1,1
1388,0,0,1,0,0,0,0,0,1,0,0,0
155,0,0,0,0,1,0,0,0,1,0,0,0
157,0,1,1,0,1,0,0,0,0,0,0,1
1811,1,1,0,0,0,0,0,0,0,1,0,1
53,1,1,0,1,0,0,0,1,0,0,0,0
84,0,0,0,0,1,0,1,1,0,1,0,0
1404,0,0,1,0,1,0,0,0,0,0,0,0
788,1,1,1,1,1,1,0,0,1,0,1,0
1060,1,1,1,1,1,1,0,1,0,1,1,1
1625,0,0,1,0,1,0,0,0,0,0,0,0
1227,0,1,0,1,0,0,0,0,0,0,0,0
726,1,0,0,0,0,0,1,1,0,1,0,0
353,1,1,1,1,1,1,0,1,0,1,1,1
89,0,1,0,0,0,0,0,0,0,1,0,0
1631,1,0,0,0,0,1,0,0,0,0,0,0
1761,1,0,0,1,0,0,1,1,0,1,1,0
1243,0,0,0,0,0,0,1,0,0,1,0,0
1669,1,1,1,1,1,0,1,0,1,0,1,0
1705,0,1,0,0,0,0,1,0,0,0,0,0
153,0,0,0,0,1,0,0,0,1,0,0,0
113,1,0,0,0,0,1,0,0,0,0,0,0
1840,1,0,1,0,0,1,0,1,0,0,0,0
1172,1,1,1,1,1,0,0,1,1,1,1,1
1691,1,0,0,0,1,0,0,0,0,0,0,0
1389,0,1,0,0,0,0,1,0,0,0,0,0
304,0,1,0,1,0,0,0,0,0,0,0,0
146,0,1,1,0,1,0,0,1,0,0,0,0
1129,1,0,1,0,1,1,1,1,0,1,0,1
521,1,1,0,0,0,0,0,0,0,1,1,0
1476,1,0,0,0,0,0,1,1,0,0,0,1
634,1,0,1,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,1,0,0,1,0,0,0
1311,1,0,0,0,0,1,1,0,0,0,1,0
1502,0,1,0,0,1,0,0,0,0,0,0,0
1712,0,0,0,1,1,0,0,0,1,0,1,0
724,0,1,0,1,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,1,0,0,1
996,0,0,0,0,0,0,0,0,1,0,0,1
988,1,1,1,0,0,0,0,1,0,1,1,0
1699,0,0,1,0,0,0,0,1,0,0,0,0
919,1,1,1,1,0,1,0,0,0,1,0,0
1191,1,1,0,0,0,0,1,1,0,1,0,1
1409,1,0,0,0,0,0,0,0,0,0,0,1
723,0,1,0,0,1,1,0,0,1,1,0,1
1183,1,1,0,1,1,1,1,1,1,0,1,1
814,1,0,1,1,0,0,1,1,0,1,0,0
650,1,0,1,1,1,1,1,1,0,1,0,0
1944,0,1,1,0,0,0,0,1,1,0,0,0
138,0,0,0,0,1,1,0,0,0,0,0,0
279,1,1,1,1,1,1,1,0,1,1,1,0
1145,1,1,1,1,1,1,1,1,0,1,1,0
51,1,0,1,1,1,1,1,1,0,0,0,1
515,1,1,1,0,0,1,0,0,0,1,1,0
447,0,1,1,1,0,1,0,0,0,0,0,0
431,0,1,1,1,1,1,0,0,1,1,0,1
434,0,0,1,0,0,0,0,0,0,1,0,0
1709,0,0,1,0,0,0,0,1,0,0,0,0
590,1,0,1,0,1,1,1,1,0,1,0,1
1771,0,0,1,1,1,0,1,1,1,1,0,1
656,0,0,1,1,1,1,1,1,0,1,1,0
189,0,0,0,0,1,0,0,0,0,1,0,0
341,1,1,1,1,1,1,1,0,1,1,0,1
1365,1,0,0,0,0,0,0,0,0,0,1,0
307,1,1,1,1,1,1,1,0,1,1,0,1
1162,0,0,1,0,0,1,1,1,1,0,1,0
211,0,0,0,0,0,1,0,0,0,0,0,1
757,1,1,1,1,0,0,1,0,1,0,1,1
1448,1,0,0,0,0,0,0,0,0,0,0,1
1412,0,0,1,0,0,1,0,0,0,0,0,0
1861,0,1,0,0,0,0,1,0,0,0,0,0
293,1,1,1,1,1,1,1,0,1,1,0,1
1817,0,0,1,0,1,1,1,1,1,1,1,0
32,1,0,1,1,1,1,1,1,0,0,0,1
840,1,0,1,0,1,0,0,1,0,0,0,0
1830,1,0,0,1,0,1,0,0,0,1,0,0
1832,1,1,1,0,0,1,1,1,0,0,0,0
1650,0,1,1,0,0,0,1,0,0,0,0,1
1118,1,1,1,1,1,0,1,1,1,0,1,1
954,1,0,0,0,0,0,0,0,0,1,0,0
666,1,0,0,0,0,0,0,0,0,0,1,0
1770,1,1,1,0,1,0,0,1,1,0,0,0
461,1,1,1,1,1,1,0,1,0,1,0,0
670,1,1,0,0,0,1,1,1,1,1,0,1
1501,1,1,0,1,0,0,0,0,0,1,0,0
1550,0,0,1,1,0,0,0,0,0,0,0,0
27,1,0,0,1,1,0,0,0,0,0,1,0
998,1,1,0,0,1,0,0,1,1,0,1,0
1308,1,0,1,1,1,1,0,0,0,1,0,0
92,1,0,0,0,0,0,1,1,1,1,1,0
839,0,0,0,0,0,0,1,0,0,0,1,0
477,1,0,0,0,1,0,0,0,0,0,1,1
1439,0,1,1,0,0,0,0,0,0,0,0,0
409,0,0,0,0,1,1,0,0,0,0,0,0
435,0,1,0,0,0,0,0,0,0,0,1,0
366,1,1,1,1,1,1,0,1,1,0,0,0
978,0,1,0,0,0,0,0,0,0,1,0,0
1101,0,0,1,0,0,1,1,0,0,0,0,1
239,0,1,1,1,1,1,1,1,0,0,0,1
240,1,0,1,1,1,1,0,1,0,1,0,1
682,0,0,0,0,0,0,0,0,0,1,1,0
691,0,0,0,0,1,0,0,0,0,1,0,0
1235,1,1,1,0,1,0,0,0,1,0,0,1
22,1,0,0,1,0,0,0,1,0,0,1,0
1009,1,0,0,0,0,0,0,1,0,0,0,0
635,1,0,0,0,0,0,0,0,1,0,0,0
1677,0,0,0,0,1,0,0,0,1,0,0,0
1820,0,0,1,0,1,0,0,1,0,1,0,0
1190,1,0,0,1,1,0,1,1,1,0,0,0
558,0,0,1,0,0,0,1,0,0,1,0,1
1050,0,0,0,0,1,0,0,1,0,0,0,0
1228,1,0,0,0,1,1,1,0,0,0,0,0
898,1,0,1,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,1,0,0,1,0,0,0
1485,1,0,1,1,1,0,1,0,0,0,0,1
627,1,1,0,0,1,0,1,0,1,0,0,1
1932,0,1,1,1,1,0,0,0,0,1,1,0
1833,1,0,1,1,0,0,1,1,1,0,0,0
554,1,0,1,0,1,1,0,0,1,1,1,1
382,0,0,0,0,1,0,0,0,0,1,0,0
1232,0,1,1,0,1,1,1,1,1,0,1,0
131,1,0,0,0,0,1,0,0,1,0,1,0
1436,0,1,0,0,0,0,0,1,0,0,0,0
853,0,0,0,0,0,0,1,1,0,0,0,0
552,1,1,0,0,0,0,0,0,0,0,0,0
600,1,0,0,0,0,0,0,0,1,0,0,0
799,1,0,0,0,0,1,1,1,0,1,1,0
759,0,1,1,0,0,0,0,0,0,0,0,0
1356,0,1,1,1,1,1,1,0,0,0,0,0
769,1,1,0,1,1,1,0,0,1,0,1,1
1361,1,1,0,0,0,0,0,0,0,0,0,0
162,1,0,1,0,0,1,0,1,0,0,0,0
1471,1,0,0,0,0,1,0,0,0,0,1,1
135,1,0,0,0,0,0,0,0,0,1,0,0
338,1,1,1,1,1,1,0,1,1,1,1,0
653,0,1,0,0,0,1,0,0,0,0,0,0
1359,0,0,1,1,1,1,1,1,1,1,0,0
1748,1,0,1,0,0,1,0,1,1,1,0,0
1328,1,1,1,1,1,0,1,1,0,1,1,1
433,1,0,0,1,1,0,1,1,0,0,0,1
585,0,0,0,0,0,1,0,1,0,0,0,0
1632,1,0,0,0,0,0,0,0,1,0,0,0
1293,1,0,0,0,1,0,0,0,0,0,0,0
1821,1,1,1,1,1,1,1,0,0,1,1,1
1920,0,0,1,1,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0,1,1,0,0
199,0,0,1,0,1,0,0,0,0,0,0,0
1146,1,1,1,1,1,1,1,1,1,1,1,1
256,1,0,0,0,0,0,0,0,0,0,0,1
285,1,1,1,1,1,1,0,1,1,0,1,1
794,1,1,1,1,1,1,1,1,1,1,1,1
83,1,1,0,0,0,0,0,0,0,0,0,0
370,1,1,1,1,1,1,1,0,1,1,1,0
701,1,0,1,1,1,0,1,0,1,1,0,1
18,1,1,1,0,1,1,1,1,1,1,1,0
419,1,1,1,1,1,1,1,1,1,1,1,1
1798,0,0,0,0,0,1,1,1,0,0,0,1
206,0,0,1,0,0,0,1,0,0,0,0,0
475,1,1,1,1,1,1,1,1,1,1,1,1
203,1,0,1,1,0,0,1,1,0,1,0,0
829,1,0,0,0,0,0,1,1,1,1,1,0
1788,1,1,0,0,0,1,0,0,0,0,1,0
641,1,0,0,0,1,1,1,0,1,1,1,1
1251,1,1,0,1,1,0,1,1,0,0,0,0
862,0,1,0,1,0,1,0,0,1,1,1,0
495,1,1,1,1,1,1,1,1,1,0,1,0
52,0,1,0,1,0,0,0,0,0,0,1,1
591,0,0,1,0,1,0,0,0,0,1,0,1
12,0,0,1,0,0,0,0,1,1,0,0,1
801,1,0,0,1,1,0,1,1,0,0,1,0
1044,0,0,1,0,0,1,0,0,0,0,0,0
1547,0,0,0,0,1,0,0,0,1,0,0,0
148,0,0,1,0,0,0,0,0,0,1,0,0
245,0,0,0,0,0,1,0,0,0,1,0,0
408,1,1,1,1,1,1,1,1,1,1,1,1
472,1,1,1,1,1,0,0,0,0,1,0,0
375,1,1,1,1,1,0,1,0,1,1,1,1
1648,1,0,1,1,1,0,1,0,0,1,0,0
595,1,1,0,1,0,0,0,0,0,1,0,0
1087,0,1,0,0,0,0,1,0,0,0,0,0
1769,0,1,1,1,1,0,0,0,0,0,1,1
356,1,1,1,1,1,1,1,1,1,1,1,1
835,1,0,0,0,0,1,1,1,0,1,1,0
601,0,0,1,1,0,0,0,0,0,1,1,0
417,0,1,1,0,1,0,0,0,0,0,0,1
1151,1,0,0,0,1,1,1,1,0,1,0,0
480,1,1,0,1,0,1,1,1,1,1,0,0
1449,1,0,0,0,0,1,0,1,0,1,0,0
806,1,1,0,0,1,0,1,1,1,0,0,0
746,0,0,1,0,1,1,1,1,1,1,1,0
487,1,0,0,0,0,0,0,0,0,1,0,0
834,1,0,0,0,0,1,1,1,0,0,1,1
1301,1,0,0,0,0,0,0,0,0,0,1,0
1725,1,0,0,0,0,0,0,1,0,0,0,0
71,1,0,0,0,0,0,0,0,0,1,0,0
1464,0,1,1,0,0,0,0,0,0,0,0,0
315,1,1,1,1,1,0,1,1,1,0,1,1
284,1,1,1,1,1,1,1,1,0,1,0,1
908,0,1,1,0,0,1,0,0,1,0,0,0
875,0,0,1,0,1,1,1,1,0,1,1,1
121,1,1,1,1,1,0,0,0,0,1,1,1
190,1,1,1,1,0,0,0,1,1,1,0,1
459,1,1,0,0,1,0,0,0,1,0,0,0
1700,0,0,1,0,0,0,1,0,0,0,0,0
1133,1,0,0,0,1,0,0,0,0,0,0,0
665,0,0,0,0,0,0,1,0,0,0,0,1
136,0,0,0,0,1,0,0,0,0,0,0,1
1105,0,1,0,0,0,0,0,0,0,0,1,0
1772,0,0,1,1,1,1,1,1,0,1,0,1
1793,0,0,0,1,1,0,1,1,0,0,0,0
1876,1,0,0,1,0,1,0,1,0,0,0,0
933,0,1,0,0,0,1,1,1,1,0,0,1
892,1,1,0,0,0,0,0,0,0,0,0,0
1900,1,0,1,1,0,1,0,0,0,0,0,0
1735,0,0,0,0,1,0,0,0,1,0,0,0
960,0,0,0,0,1,1,0,0,0,0,0,0
1515,0,1,1,0,1,0,1,0,1,1,1,1
1019,1,0,0,0,0,1,1,1,0,0,0,0
160,0,0,0,0,0,1,0,1,1,0,1,0
1238,0,0,0,1,1,0,0,0,0,0,0,0
1287,0,0,1,0,0,0,0,1,0,0,0,0
140,0,0,0,0,1,0,1,0,0,0,0,0
1794,0,0,0,0,0,0,1,1,1,0,0,1
1187,1,0,0,0,1,1,1,1,0,0,0,1
607,0,0,0,0,0,0,0,0,1,1,0,0
1126,1,0,1,1,1,0,1,1,1,0,0,1
1789,1,0,0,0,0,0,0,0,0,0,1,0
1682,1,1,0,0,0,0,0,0,0,0,0,0
345,1,1,1,1,1,0,1,1,1,1,1,0
1749,1,1,0,0,0,0,1,0,1,1,1,0
1579,1,0,0,1,0,0,0,0,0,0,0,0
1134,1,1,1,0,1,1,1,0,0,1,1,0
928,0,1,0,1,0,0,0,0,0,0,0,0
261,1,0,0,0,0,1,0,0,0,0,0,0
939,0,0,0,0,0,0,1,1,0,0,0,0
1411,1,0,1,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,1,1,1
451,1,1,0,1,0,1,0,1,1,0,0,0
74,0,0,0,0,1,1,0,0,0,0,0,0
952,0,0,0,0,0,1,0,1,0,0,0,0
1334,1,0,1,0,0,1,1,1,1,0,1,1
1280,1,0,0,0,0,0,0,1,0,0,0,0
1666,0,1,0,0,0,0,0,0,0,1,0,0
1132,1,1,0,0,0,0,1,1,1,1,0,0
306,1,1,1,1,1,0,1,1,1,1,1,0
1299,1,1,1,1,1,1,1,1,1,1,1,1
540,0,1,0,0,1,0,1,1,0,0,0,0
104,0,1,0,0,0,0,0,0,0,0,1,0
1529,1,0,0,0,0,0,0,1,1,0,0,1
557,0,1,1,0,0,0,1,0,0,1,0,0
1173,0,1,0,0,0,0,0,0,0,0,1,0
1831,1,1,1,1,0,0,0,1,1,0,1,1
678,1,1,1,0,0,0,0,1,1,1,0,0
263,1,0,1,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,1,0,0,0,1,0
1298,1,0,0,0,0,0,0,0,1,0,0,0
937,0,0,0,0,0,1,1,0,0,0,0,0
368,1,1,1,1,0,1,1,1,0,1,1,1
1002,1,1,1,1,1,1,1,1,1,1,1,1
1306,0,1,0,1,0,0,0,0,0,0,0,0
1649,0,1,0,0,0,0,1,0,0,0,0,0
742,0,1,1,1,1,1,1,1,1,1,0,1
45,0,1,1,1,0,1,0,0,0,0,0,0
704,0,0,0,0,1,1,1,1,0,1,0,1
810,1,0,1,1,0,1,1,1,0,0,0,0
359,1,1,1,1,1,0,0,1,1,1,1,1
452,1,1,0,1,0,1,1,1,1,0,1,0
350,1,1,1,1,1,1,0,1,0,1,1,1
399,0,0,0,0,1,0,0,0,1,0,0,0
1829,0,0,0,1,0,0,0,0,1,0,0,0
15,1,0,1,0,0,0,0,1,0,0,0,1
1797,1,0,0,1,0,0,1,1,0,0,0,0
390,0,0,0,0,1,1,0,0,0,0,0,0
186,1,0,0,1,0,0,0,0,0,0,0,0
1119,1,1,1,1,0,1,1,1,1,0,1,1
906,1,0,0,1,0,0,0,0,0,0,0,0
1222,0,0,1,0,1,0,0,0,0,0,0,0
254,0,0,0,1,0,0,0,1,0,0,0,0
96,0,0,0,0,1,0,0,0,0,1,0,0
154,0,0,0,0,1,0,0,0,0,0,0,1
473,1,0,0,0,1,0,0,0,0,0,0,0
430,1,1,1,1,1,1,0,0,1,1,1,1
1292,0,0,0,1,0,0,0,0,0,0,0,1
337,1,1,1,1,1,0,1,0,1,1,1,1
1167,0,1,0,0,0,0,0,0,0,0,0,1
1353,1,0,0,1,0,0,0,0,0,1,0,1
1600,1,0,1,1,0,1,0,0,0,0,1,1
97,0,1,0,0,0,0,1,0,0,0,0,0
414,1,1,1,1,0,1,0,1,1,0,0,1
938,0,0,0,0,0,1,1,0,0,0,0,0
1083,0,1,0,0,0,0,0,0,0,0,0,1
380,0,0,1,1,0,0,0,0,0,0,0,0
205,1,0,1,1,0,0,0,0,1,1,0,1
439,0,1,0,0,0,1,0,0,0,0,0,0
1420,0,0,1,0,1,0,0,0,0,0,0,0
1585,0,1,0,0,0,0,0,1,0,0,0,0
511,1,1,1,1,0,0,1,1,1,1,1,1
1220,1,0,0,0,0,0,0,0,0,1,0,0
403,1,1,0,0,0,0,0,0,0,0,0,0
1048,1,1,1,1,1,1,1,1,1,0,0,1
1113,0,0,0,0,0,1,0,0,0,0,1,0
1201,1,1,1,1,1,1,0,1,1,1,1,0
1543,0,0,0,0,0,1,0,0,0,0,1,0
474,1,1,1,1,1,1,1,1,1,1,1,1
569,0,0,1,0,0,0,0,0,0,0,1,0
55,0,1,0,1,1,0,0,1,1,0,1,0
936,0,0,0,0,0,1,1,0,0,0,0,0
34,0,0,0,1,0,0,0,0,0,0,0,1
1613,1,1,1,1,0,0,0,1,0,0,1,0
1431,0,1,1,0,0,0,0,0,0,0,0,0
1343,1,0,0,0,0,1,1,1,1,1,1,1
674,0,0,1,0,0,0,1,0,0,0,0,0
324,1,1,1,1,1,1,1,1,1,0,0,1
1470,0,1,0,0,0,0,1,0,0,0,0,0
1810,0,0,0,1,1,0,1,1,0,0,0,0
610,0,0,0,0,0,0,0,0,0,1,0,1
234,0,0,0,0,0,1,0,0,0,1,0,0
145,0,0,1,1,1,0,0,0,1,0,0,0
1402,1,0,1,1,0,1,1,1,0,1,0,1
1588,0,1,0,0,0,0,0,0,0,0,1,0
1089,1,0,0,0,1,0,1,1,1,1,0,0
1109,1,0,0,1,1,0,1,1,0,1,0,0
990,0,0,0,0,0,0,0,1,0,1,0,0
1285,1,0,1,1,0,1,1,1,0,0,0,0
1300,1,0,0,0,0,0,0,0,0,0,0,1
943,0,0,0,0,0,1,1,0,0,0,0,0
997,1,1,1,0,0,1,0,1,1,0,0,0
1054,1,1,1,1,1,1,1,0,0,1,1,1
721,1,1,0,0,1,0,0,0,0,0,1,0
106,1,1,0,0,0,1,0,0,0,0,0,1
1653,1,0,0,0,0,0,0,1,0,0,0,0
174,0,0,1,0,0,0,0,1,0,0,0,0
1500,1,0,0,1,0,0,0,0,0,0,0,0
502,1,1,1,1,1,0,1,1,1,1,0,1
1576,1,1,0,0,0,0,0,0,0,0,0,0
344,1,1,1,1,1,1,0,1,1,1,1,0
161,0,0,0,1,0,1,0,1,1,0,0,0
60,0,1,0,0,0,0,0,0,0,0,0,1
1460,0,0,0,0,0,0,1,0,0,0,0,1
496,1,1,1,1,0,1,1,1,1,1,0,1
40,1,0,1,0,0,0,0,0,0,0,0,0
1171,1,1,1,1,1,1,1,0,1,0,1,1
633,1,0,0,0,0,0,0,0,0,0,1,0
1727,1,1,1,1,1,0,0,1,1,1,1,1
945,0,0,1,1,1,0,0,0,0,1,0,0
553,1,0,0,1,0,0,0,0,0,0,0,0
745,0,0,1,0,1,1,1,1,1,1,1,0
1617,0,0,0,1,0,0,0,1,0,0,0,0
1733,0,1,1,0,1,0,0,1,1,1,1,1
1608,0,1,0,0,0,0,0,0,0,0,0,1
709,0,0,1,0,0,0,0,1,0,0,1,1
449,1,1,0,0,0,1,1,1,1,0,0,0
870,0,1,0,1,0,0,0,1,1,1,0,1
878,0,0,1,1,1,0,1,1,1,1,1,0
1413,1,1,0,0,1,0,0,0,1,0,0,0
1477,0,1,0,0,1,0,0,0,0,0,0,0
1569,0,0,1,0,0,0,1,0,0,0,0,0
1786,1,0,0,1,0,0,0,0,0,0,0,0
101,0,0,1,0,1,0,0,0,0,0,1,1
1310,1,0,0,1,0,0,1,0,0,0,1,0
848,0,0,0,0,0,0,1,0,0,1,0,0
1531,1,0,0,1,1,1,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0,0,0,1,0
811,1,0,1,1,0,0,1,1,0,0,1,0
1809,0,0,0,0,1,0,1,1,0,0,1,0
1695,1,1,1,0,0,0,0,0,1,0,0,0
1283,1,1,1,0,1,0,0,1,0,1,0,0
242,1,0,0,0,0,1,0,1,0,0,0,1
494,0,1,1,1,0,1,1,0,1,0,1,1
217,1,1,0,0,1,1,1,0,0,0,0,1
1007,0,0,0,0,0,0,0,0,1,0,0,1
237,1,0,1,0,1,1,1,1,0,0,0,0
932,1,1,0,1,0,1,0,0,0,1,0,1
1758,1,0,0,0,0,0,1,1,1,1,0,1
200,1,1,1,0,1,1,1,0,0,1,0,1
1041,0,0,0,0,0,0,0,0,0,1,0,1
1519,1,0,0,1,0,0,0,1,0,0,0,1
1284,1,1,1,0,0,1,0,0,0,0,1,1
854,1,1,1,1,0,0,0,1,1,1,0,1
301,1,1,1,1,1,1,1,0,0,1,1,1
520,1,1,1,1,1,0,0,0,1,0,1,1
410,0,0,0,0,1,0,0,0,0,1,0,0
1313,0,0,0,0,0,0,0,0,1,1,0,0
1381,0,0,1,0,0,0,0,1,0,0,0,0
1645,0,1,1,1,1,1,0,0,0,0,1,0
582,0,0,1,0,0,0,0,0,0,0,1,0
780,1,1,1,1,1,1,1,1,1,1,1,1
268,1,1,1,1,1,0,1,1,1,0,1,1
1553,0,0,1,0,0,0,0,0,0,0,1,0
132,0,0,0,1,0,1,0,0,0,0,0,0
1255,0,1,0,0,1,0,0,0,0,0,0,0
555,1,1,1,0,1,0,0,1,1,1,0,1
118,1,0,0,0,0,1,0,0,1,1,0,0
1589,0,1,0,0,0,0,1,0,0,0,0,0
322,1,1,1,1,1,0,1,1,1,1,1,0
1526,0,1,0,0,0,0,0,1,0,0,0,0
1498,0,1,1,0,0,0,0,0,0,0,0,0
65,0,1,0,0,1,0,0,0,0,0,0,0
1578,0,0,0,0,0,0,1,0,1,0,0,0
1898,1,0,0,0,0,1,0,0,1,1,0,0
1185,1,1,1,0,1,0,1,1,0,1,0,1
813,1,1,1,0,0,0,1,1,0,0,1,0
1305,0,0,1,0,0,1,1,0,0,0,1,0
1706,0,1,0,0,0,1,0,0,0,0,0,0
1093,1,1,0,0,1,1,1,1,0,0,0,0
1180,0,1,0,0,0,0,0,0,0,1,0,0
1051,1,1,0,1,1,1,1,1,1,1,0,1
883,0,0,0,0,0,1,0,1,0,0,0,0
248,1,1,1,1,0,0,1,1,1,1,1,1
1894,1,0,0,0,0,1,0,0,1,1,0,0
1619,1,0,0,0,0,1,0,0,0,0,0,0
697,0,0,0,0,0,0,0,1,1,0,0,0
1581,0,1,0,0,0,0,0,0,0,1,0,0
821,1,0,1,1,0,0,1,1,1,0,0,0
1790,1,1,0,1,0,0,0,1,1,1,0,0
501,1,1,1,1,0,0,0,1,1,1,0,1
547,0,0,0,1,0,0,0,0,0,0,1,0
827,1,1,0,0,0,1,1,1,0,1,0,0
1000,1,0,0,1,1,1,0,0,0,0,0,0
1516,0,1,1,1,1,0,0,0,1,1,0,0
1708,0,0,1,0,1,0,0,0,0,1,0,1
1450,0,0,1,1,0,0,0,0,0,0,0,0
1074,0,0,0,1,0,1,0,0,0,0,0,0
857,0,0,0,0,0,0,1,0,0,1,0,0
513,0,0,0,0,1,0,0,0,0,1,0,0
1791,1,0,0,1,0,0,1,0,1,1,0,1
1043,1,1,0,1,0,1,0,0,0,0,1,1
970,0,1,0,0,0,0,1,0,0,1,0,1
1033,1,1,1,1,1,1,1,0,1,0,1,1
